Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
m1120	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	C43H66N7O18P3S
m1121	3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	C43H68N7O18P3S
m1122	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA	C43H70N7O18P3S
m1123	3-oxodocosanoyl-CoA	C43H76N7O18P3S
m1124	3-oxodocosanoyl-CoA	C43H76N7O18P3S
m1125	3-oxodocosanoyl-CoA	C43H76N7O18P3S
m1126	3-oxododecanoyl-[ACP]	C12H21O2SR
m1127	3-oxododecanoyl-CoA	C33H56N7O18P3S
m1128	3-oxododecanoyl-CoA	C33H56N7O18P3S
m1129	3-oxoeicosa-cis,cis,cis-11,14,17-trienoyl-CoA	C41H66N7O18P3S
m1130	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA	C41H68N7O18P3S
m1131	3-oxo-eicosadienoyl-CoA	C41H68N7O18P3S
m1132	3-oxoeicosanoyl-CoA	C41H72N7O18P3S
m1133	3-oxoeicosanoyl-CoA	C41H72N7O18P3S
m1134	3-oxoeicosanoyl-CoA	C41H72N7O18P3S
m1135	3-oxoheneicosanoyl-CoA	C42H74N7O18P3S
m1136	3-oxoheneicosanoyl-CoA	C42H74N7O18P3S
m1137	3-oxoheptadecanoyl-[ACP]	C17H31O2SR
m1138	3-oxoheptadecanoyl-CoA	C38H66N7O18P3S
m1139	3-oxoheptanoyl-[ACP]	C7H11O2SR
m1140	3-oxoheptanoyl-CoA	C28H46N7O18P3S
m1141	3-oxohexacosanoyl-CoA	C47H84N7O18P3S
m1142	3-oxohexacosanoyl-CoA	C47H84N7O18P3S
m1143	3-oxo-hexacosenoyl-CoA	C47H82N7O18P3S
m1144	3-oxo-hexacosenoyl-CoA	C47H82N7O18P3S
m1145	3-oxohexadecanoyl-[ACP]	C16H29O2SR
m1146	3-oxohexanoyl-[ACP]	C6H9O2SR
m1147	3-oxohexanoyl-CoA	C27H44N7O18P3S
m1148	3-oxohexanoyl-CoA	C27H44N7O18P3S
m1149	3-oxolaur-6-cis-enoyl-CoA	C33H54N7O18P3S
m1150	3-oxolaur-6-cis-enoyl-CoA	C33H54N7O18P3S
m1151	3-oxolinoleoyl-CoA	C39H64N7O18P3S
m1152	3-oxolinoleoyl-CoA	C39H64N7O18P3S
m1153	3-oxomyrist-5-enoyl-CoA	C35H58N7O18P3S
m1154	3-oxomyrist-5-enoyl-CoA	C35H58N7O18P3S
m1155	3-oxomyrist-7-enoyl-CoA	C35H58N7O18P3S
m1156	3-oxomyrist-7-enoyl-CoA	C35H58N7O18P3S
m1157	3-oxononadecanoyl-CoA	C40H70N7O18P3S
m1158	3-oxononadecanoyl-CoA	C40H70N7O18P3S
m1159	3-oxononanoyl-[ACP]	C9H15O2SR
m1160	3-oxononanoyl-CoA	C30H50N7O18P3S
m1161	3-oxooctadecanoyl-CoA	C39H68N7O18P3S
m1162	3-oxooctadecanoyl-CoA	C39H68N7O18P3S
m1163	3-oxooctadecanoyl-CoA	C39H68N7O18P3S
m1164	3-oxooctanoyl-[ACP]	C8H13O2SR
m1165	3-oxooctanoyl-CoA	C29H48N7O18P3S
m1166	3-oxooctanoyl-CoA	C29H48N7O18P3S
m1167	3-oxooleoyl-CoA	C39H66N7O18P3S
m1168	3-oxooleoyl-CoA	C39H66N7O18P3S
m1169	3-oxopalmitoleoyl-CoA	C37H62N7O18P3S
m1170	3-oxopalmitoleoyl-CoA	C37H62N7O18P3S
m1171	3-oxopalmitoyl-CoA	C37H64N7O18P3S
m1172	3-oxopalmitoyl-CoA	C37H64N7O18P3S
m1173	3-oxopentadecanoyl-[ACP]	C15H27O2SR
m1174	3-oxopentadecanoyl-CoA	C36H62N7O18P3S
m1175	3-oxopentanoyl-[ACP]	C5H7O2SR
m1176	3-oxopentanoyl-CoA	C26H42N7O18P3S
m1177	3-oxopropanoate	C3H4O3
m1178	3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	C45H72N7O18P3S
m1179	3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA	C45H70N7O18P3S
m1180	3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	C45H72N7O18P3S
m1181	3-oxotetracosanoyl-CoA	C45H80N7O18P3S
m1182	3-oxotetracosanoyl-CoA	C45H80N7O18P3S
m1183	3-oxotetradecanoyl-[ACP]	C14H25O2SR
m1184	3-oxotetradecanoyl-CoA	C35H60N7O18P3S
m1185	3-oxotetradecanoyl-CoA	C35H60N7O18P3S
m1186	3-oxotricosanoyl-CoA	C44H78N7O18P3S
m1187	3-oxotridecanoyl-[ACP]	C13H23O2SR
m1188	3-oxotridecanoyl-CoA	C34H58N7O18P3S
m1189	3-oxoundecanoyl-[ACP]	C11H19O2SR
m1190	3-oxoundecanoyl-CoA	C32H54N7O18P3S
m1191	3-phosphoadenylylselenate	C10H15N5O13P2Se
m1192	3-phospho-D-glycerate	C3H7O7P
m1193	3-phospho-D-glycerate	C3H7O7P
m1194	3-phosphonooxypyruvate	C3H5O7P
m1195	3-phosphoserine	C3H8NO6P
m1196	3-sulfinoalanine	C3H7NO4S
m1197	3-sulfinoalanine	C3H7NO4S
m1198	3-sulfinylpyruvic acid	C3H4O5S
m1199	3-sulfinylpyruvic acid	C3H4O5S
m1200	3-sulfopyruvate	C3H4O6S
m1201	3-sulfopyruvate	C3H4O6S
m1202	3-ureidopropionate	C4H8N2O3
m1203	4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate	C10H9NO5
m1204	4-(2-aminophenyl)-2,4-dioxobutanoate	C10H9NO4
m1205	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide	C16H23N3O8
m1206	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol	C10H15N3O2
m1207	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone	C10H13N3O2
m1208	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone	C10H13N3O2
m1209	4(R),8-dimethyl-nonanoyl-CoA	C32H56N7O17P3S
m1210	4(R),8-dimethyl-nonanoyl-CoA	C32H56N7O17P3S
m1211	4(R),8-dimethyl-nonanoyl-CoA	C32H56N7O17P3S
m1212	4(R),8-dimethyl-trans-2-nonenoyl-CoA	C32H54N7O17P3S
m1213	4(R)-hydroxy-dodec-(6Z)-enoate	C12H22O3
m1214	4(S)-hydroxy-dodec-(6Z)-enoate	C12H22O3
m1215	4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol	C30H48O2
m1216	4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8-en-3beta-ol	C30H50O2
m1217	4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol	C30H50O2
m1218	4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol	C30H52O2
m1219	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	C29H46O
m1220	4,4-dimethyl-5alpha-cholesta-8,14-dien-3-beta-ol	C29H48O
m1221	4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol	C29H50O
m1222	4,5-dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	C30H29N3O7S
m1223	4,6-dideoxy-4-oxo-dTDP-D-glucose	C16H24N2O15P2
m1224	4,6-dihydroxyquinoline	C9H7NO2
m1225	4,8,12-trimethyltridecanoyl-CoA	C37H66N7O17P3S
m1226	4,8-dihydroxyquinoline	C9H7NO2
m1227	4,8-dimethylnonanoylcarnitine	C18H35NO4
m1228	4,8-dimethylnonanoylcarnitine	C18H35NO4
m1229	4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone	C10H13N3O3
m1230	4-acetamidobutanoate	C6H11NO3
m1231	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	C29H46O3
m1232	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol	C29H48O3
m1233	4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol	C28H44O3
m1234	4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol	C28H46O3
m1235	4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	C29H46O2
m1236	4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol	C29H48O2
m1237	4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol	C28H44O2
m1238	4alpha-formyl-5alpha-cholesta-8-en-3beta-ol	C28H46O2
m1239	4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	C29H48O2
m1240	4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol	C29H50O2
m1241	4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol	C28H46O2
m1242	4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol	C28H48O2
m1243	4alpha-hydroxytetrahydrobiopterin	C9H15N5O4
m1244	4alpha-hydroxytetrahydrobiopterin	C9H15N5O4
m1245	4alpha-methyl-5alpha-cholesta-8-en-3-one	C28H46O
m1246	4alpha-methyl-cholesta-8-enol	C28H48O
m1247	4alpha-methylzymosterol	C28H46O
m1248	4-aminobutanal	C4H9NO
m1249	4-aminobutanal	C4H9NO
m1250	4-aminobutyrate	C4H9NO2
m1251	4-aminobutyrate	C4H9NO2
m1252	4-aminobutyrate	C4H9NO2
m1253	4-androstene-3,17-dione	C19H26O2
m1254	4-androstene-3,17-dione	C19H26O2
m1255	4-cholesten-7alpha,12alpha,24(S)-triol-3-one	C27H44O4
m1256	4-cholesten-7alpha,12alpha,27-triol-3-one	C27H44O4
m1257	4-cholesten-7alpha,24(S)-diol-3-one	C27H44O3
m1258	4-cholesten-7alpha,27-diol-3-one	C27H44O3
m1259	4-cis-decenoyl-CoA	C31H52N7O17P3S
m1260	4-cis-decenoyl-CoA	C31H52N7O17P3S
m1261	4-coumarate	C9H8O3
m1262	4-coumaroyl-CoA	C30H42N7O18P3S
m1263	4-hydroxy-17beta-estradiol	C18H24O3
m1264	4-hydroxy-17beta-estradiol	C18H24O3
m1265	4-hydroxy-17beta-estradiol-2-S-glutathione	C28H39N3O9S
m1266	4-hydroxy-17beta-estradiol-2-S-glutathione	C28H39N3O9S
m1267	4-hydroxy-17beta-estradiol-2-S-glutathione	C28H39N3O9S
m1268	4-hydroxy-17beta-estradiol-2-S-glutathione	C28H39N3O9S
m1269	4-hydroxy-2-oxoglutarate	C5H6O6
m1270	4-hydroxy-2-quinolinecarboxylic acid	C10H7NO3
m1271	4-hydroxy-all-trans-retinoate	C20H28O3
m1272	4-hydroxy-all-trans-retinoate	C20H28O3
m1273	4-hydroxybenzoate	C7H6O3
m1274	4-hydroxybenzoate	C7H6O3
m1275	4-hydroxybenzoyl-CoA	C28H40N7O18P3S
m1276	4-hydroxyestrone	C18H22O3
m1277	4-hydroxyestrone	C18H22O3
m1278	4-hydroxyestrone-2-S-glutathione	C28H37N3O9S
m1279	4-hydroxyestrone-2-S-glutathione	C28H37N3O9S
m1280	4-hydroxyestrone-2-S-glutathione	C28H37N3O9S
m1281	4-hydroxyestrone-2-S-glutathione	C28H37N3O9S
m1282	4-hydroxyphenylacetaldehyde	C8H8O2
m1283	4-hydroxyphenylacetate	C8H8O3
m1284	4-hydroxyphenyllactate	C9H10O4
m1285	4-hydroxyphenylpyruvate	C9H8O4
m1286	4-hydroxyphenylpyruvate	C9H8O4
m1287	4-hydroxyvitamin A1	C20H30O2
m1288	4-hydroxyvitamin A1	C20H30O2
m1289	4-imidazolone-5-propanoate	C6H8N2O3
m1290	4-maleylacetoacetate	C8H8O6
m1291	4-methoxy-17beta-estradiol	C19H26O3
m1292	4-methoxyestrone	C19H24O3
m1293	4-methyl-2-oxopentanoate	C6H10O3
m1294	4-methyl-2-oxopentanoate	C6H10O3
m1295	4-methyl-pentanoyl-CoA	C27H46N7O17P3S
m1296	4-methylthio-2-oxobutanoic acid	C5H8O3S
m1297	4-methyl-trans-2-pentenoyl-CoA	C27H44N7O17P3S
m1298	4-nitrophenyl-phosphate	C6H6NO6P
m1299	4-nitrophenyl-sulfate	C6H5NO6S
m1300	4-OH-13-cis-retinal	C20H28O2
m1301	4-OH-13-cis-retinal	C20H28O2
m1302	4-oxo-13-cis-retinoate	C20H26O3
m1303	4-oxo-9-cis-retinoate	C20H26O3
m1304	4-oxo-9-cis-retinoate	C20H26O3
m1305	4-oxo-9-cis-retinoyl-beta-glucuronide	C26H34O9
m1306	4-oxo-9-cis-retinoyl-beta-glucuronide	C26H34O9
m1307	4-oxo-all-trans-retinoate	C20H26O3
m1308	4-oxo-all-trans-retinoate	C20H26O3
m1309	4-oxoretinol	C20H28O2
m1310	4-pyridoxate	C8H9NO4
m1311	4-trimethylammoniobutanal	C7H16NO
m1312	5-(D-galactosyloxy)-L-lysine-procollagen	C13H23N3O8R2
m1313	5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA	C41H66N7O19P3S
m1314	5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA	C41H66N7O19P3S
m1315	5(S)-HEPE	C20H30O3
m1316	5(S)-HEPE	C20H30O3
m1317	5(S)-HETE	C20H32O3
m1318	5(S)-HETE	C20H32O3
m1319	5(S)-HETE	C20H32O3
m1320	5(S)-HpEPE	C20H30O4
m1321	5(S)-HpEPE	C20H30O4
m1322	5(S)-HPETE	C20H32O4
m1323	5(S)-HPETE	C20H32O4
m1324	5,10-methenyl-THF	C20H22N7O6
m1325	5,10-methenyl-THF	C20H22N7O6
m1326	5,10-methylene-THF	C20H23N7O6
m1327	5,10-methylene-THF	C20H23N7O6
m1328	5,12,20-TriHETE	C20H32O5
m1329	5,12-DiHETE	C20H32O4
m1330	5,15-DiHETE	C20H32O4
m1331	5,6-Dihydrouracil	C4H6N2O2
m1332	5,6-EET	C20H32O3
m1333	5,6-EET	C20H32O3
m1334	5,6-epoxy-(8Z)-tetradecenoic acid	C14H24O3
m1335	5,6-epoxy,(18R)-HEPE	C20H28O4
m1336	5,6-epoxytetraene	C20H30O4
m1337	5,6-epoxytetraene	C20H30O4
m1338	5,6-epoxytetraene	C20H30O4
m1339	5,6-epoxytetraene	C20H30O4
m1340	5,8-epoxy-13-cis-retinoate	C20H28O3
m1341	5alpha-androstane-3,17-dione	C19H28O2
m1342	5alpha-androstane-3,17-dione	C19H28O2
m1343	5alpha-cholesta-7,24-dien-3beta-ol	C27H44O
m1344	5alpha-cholesta-8,24-dien-3-one	C27H42O
m1345	5alpha-cholesta-8-en-3-one	C27H44O
m1346	5-alpha-dihydrotestosterone	C19H30O2
m1347	5-alpha-dihydrotestosterone	C19H30O2
m1348	5alpha-dihydrotestosterone-glucuronide	C25H38O8
m1349	5alpha-dihydrotestosterone-glucuronide	C25H38O8
m1350	5alpha-dihydrotestosterone-glucuronide	C25H38O8
m1351	5alpha-dihydrotestosterone-sulfate	C19H30O5S
m1352	5alpha-pregnane-3,20-dione	C21H32O2
m1353	5-aminolevulinate	C5H9NO3
m1354	5-aminolevulinate	C5H9NO3
m1355	5beta-cholestan-3alpha,7alpha,12alpha,24(S),27-pentol	C27H48O3
m1356	5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol	C27H48O4
m1357	5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol	C27H48O4
m1358	5beta-cholestan-3alpha,7alpha,12alpha-triol	C27H48O3
m1359	5beta-cholestan-3alpha,7alpha,12alpha-triol	C27H48O3
m1360	5beta-cholestan-3alpha,7alpha,24(S),27-tetrol	C27H48O4
m1361	5beta-cholestan-3alpha,7alpha,24(S)-triol	C27H48O3
m1362	5beta-cholestan-3alpha,7alpha,24(S)-triol	C27H48O3
m1363	5beta-cholestan-7alpha,12alpha,24(S)-triol-3-one	C27H46O4
m1364	5beta-cholestan-7alpha,12alpha,27-triol-3-one	C27H46O4
m1365	5beta-cholestan-7alpha,24(S)-diol-3-one	C27H46O3
m1366	5beta-cholestan-7alpha,27-diol-3-one	C27H46O3
m1367	5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol	C27H48O5
m1368	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol	C27H48O4
m1369	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol	C27H48O4
m1370	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol	C27H48O5
m1371	5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol	C27H48O4
m1372	5beta-cholestane-3alpha,7alpha,26-triol	C27H48O3
m1373	5beta-cholestane-3alpha,7alpha,26-triol	C27H48O3
m1374	5beta-cholestane-3alpha,7alpha,27-triol	C27H48O3
m1375	5beta-cholestane-3alpha,7alpha-diol	C27H48O2
m1376	5beta-cholestane-3alpha,7alpha-diol	C27H48O2
m1377	5-carboxy-alpha-chromanol	C19H28O4
m1378	5-carboxy-gamma-chromanol	C18H26O4
m1379	5-deoxyadenosine	C10H13N5O3
m1380	5-formiminotetrahydrofolate	C20H24N8O6
m1381	5-formyl-THF	C20H23N7O7
m1382	5-formyl-THF	C20H23N7O7
m1383	5-formyl-THF	C20H23N7O7
m1384	5-hydroxyindoleacetaldehyde	C10H9NO2
m1385	5-hydroxyindoleacetate	C10H9NO3
m1386	5-hydroxyisourate	C5H4N4O4
m1387	5-hydroxykynurenamine	C9H12N2O2
m1388	5-hydroxykynurenine	C10H12N2O4
m1389	5-hydroxy-L-tryptophan	C11H12N2O3
m1390	5-hydroxy-L-tryptophan	C11H12N2O3
m1391	5-hydroxy-N-formylkynurenine	C11H12N2O5
m1392	5-L-gamma-glutamyl	C5H7NO3
m1393	5-methyl-THF	C20H25N7O6
m1394	5-methyl-THF	C20H25N7O6
m1395	5-methylthioadenosine	C11H15N5O3S
m1396	5-oxo-(6E)-12-epi-LTB4	C20H30O4
m1397	5-oxo-(6E)-12-epi-LTB4	C20H30O4
m1398	5-oxo-(6E)-12-epi-LTB4	C20H30O4
m1399	5-oxo-(6E)-12-epi-LTB4	C20H30O4
m1400	5-oxo-12(R)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA	C41H64N7O19P3S
m1401	5-oxo-12(R)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA	C41H64N7O19P3S
m1402	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m1403	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m1404	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m1405	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m1406	5-oxo-12(S)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA	C41H64N7O19P3S
m1407	5-oxo-12(S)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA	C41H64N7O19P3S
m1408	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m1409	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m1410	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m1411	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m1412	5-oxo-12-HETE	C20H30O3
m1413	5-oxo-6-trans-LTB4	C20H30O4
m1414	5-oxo-6-trans-LTB4	C20H30O4
m1415	5-oxo-6-trans-LTB4	C20H30O4
m1416	5-oxo-6-trans-LTB4	C20H30O4
m1417	5-oxo-EPE	C20H28O3
m1418	5-oxo-EPE	C20H28O3
m1419	5-oxo-ETE	C20H30O3
m1420	5-oxoproline	C5H7NO3
m1421	5-phosphoribosyl-4-carboxy-5-aminoimidazole	C9H14N3O9P
m1422	5-phosphoribosylamine	C5H12NO7P
m1423	5-phosphoribosylformylglycinamidine	C8H16N3O8P
m1424	5-pp-inspP5	C6H19O27P7
m1425	5-pp-inspP5	C6H19O27P7
m1426	5-S-glutathionyl-aminochrome reduced	C18H24N4O8S
m1427	5-tetradecenoyl-CoA	C35H60N7O17P3S
m1428	5-tetradecenoyl-CoA	C35H60N7O17P3S
m1429	5-tetradecenoyl-CoA	C35H60N7O17P3S
m1430	5-tetradecenoyl-CoA	C35H60N7O17P3S
m1431	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	C17H28NO17PR2
m1432	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	C17H28NO17PR2
m1433	6(R)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate	C14H22O3
m1434	6(R)-hydroxy-tetradeca-(2E,8Z)-dienoate	C14H24O3
m1435	6(R)-hydroxy-tetradeca-(4E,8Z)-dienoate	C14H24O3
m1436	6(S)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate	C14H22O3
m1437	6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate	C14H24O3
m1438	6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate	C14H24O3
m1439	6,7-dihydro-5-oxo-12-epi-LTB4	C20H32O4
m1440	6,7-dihydro-5-oxo-12-epi-LTB4	C20H32O4
m1441	6,7-dihydro-5-oxo-12-epi-LTB4	C20H32O4
m1442	6,7-dihydro-5-oxo-12-epi-LTB4	C20H32O4
m1443	6,7-dihydro-5-oxo-LTB4	C20H32O4
m1444	6,7-dihydro-5-oxo-LTB4	C20H32O4
m1445	6,7-dihydro-5-oxo-LTB4	C20H32O4
m1446	6,7-dihydro-5-oxo-LTB4	C20H32O4
m1447	6,7-dihydro-LTB4	C20H34O4
m1448	6,7-dihydro-LTB4	C20H34O4
m1449	6,7-dihydro-LTB4	C20H34O4
m1450	6,7-dihydro-LTB4	C20H34O4
m1451	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin	C9H16N5O13P3
m1452	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin	C9H16N5O13P3
m1453	6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione	C17H18O8
m1454	6-amino-2-oxohexanoate	C6H11NO3
m1455	6-deoxy-L-galactose	C6H12O5
m1456	6-deoxy-L-galactose	C6H12O5
m1457	6-deoxy-L-galactose	C6H12O5
m1458	6-hydroxymelatonin	C13H16N2O3
m1459	6-lactoyl-5,6,7,8-tetrahydropterin	C9H13N5O3
m1460	6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol	C58H92O3
m1461	6-phospho-D-gluconate	C6H13O10P
m1462	6-phospho-D-gluconate	C6H13O10P
m1463	6-pyruvoyltetrahydropterin	C9H11N5O3
m1464	6-pyruvoyltetrahydropterin	C9H11N5O3
m1465	6-trans-12-epi-LTB4	C20H32O4
m1466	6-trans-12-epi-LTB4	C20H32O4
m1467	6-trans-12-epi-LTB4	C20H32O4
m1468	6-trans-LTB4	C20H32O4
m1469	6-trans-LTB4	C20H32O4
m1470	6-trans-LTB4	C20H32O4
m1471	7,12-dimethylbenz[a]anthracene 5,6-oxide	C20H16O
m1472	7,12-dimethylbenz[a]anthracene	C20H16
m1473	7,12-dimethylbenz[a]anthracene	C20H16
m1474	7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	C30H29N3O7S
m1475	7,8-epoxy-(4Z,10Z)-hexadecadienoic acid	C16H26O3
m1476	7alpha,12alpha-dihydroxy-5beta-cholestan-3-one	C27H46O3
m1477	7alpha,12alpha-dihydroxycholest-4-en-3-one	C27H44O3
m1478	7alpha,12alpha-dihydroxycholest-4-en-3-one	C27H44O3
m1479	7alpha-hydroxy-3-oxo-4-cholestenoic acid	C27H42O4
m1480	7alpha-hydroxy-5beta-cholestan-3-one	C27H46O2
m1481	7alpha-hydroxycholest-4-en-3-one	C27H44O2
m1482	7alpha-hydroxycholest-4-en-3-one	C27H44O2
m1483	7alpha-hydroxycholesterol	C27H46O2
m1484	7-carboxy-alpha-chromanol	C21H32O4
m1485	7-carboxy-alpha-tocotrienol	C21H30O4
m1486	7-carboxy-gamma-chromanol	C20H30O4
m1487	7-carboxy-gamma-tocotrienol	C20H28O4
m1488	7-dehydrodesmosterol	C27H42O
m1489	7-HETE	C20H32O3
m1490	7-hexadecenoyl-CoA	C37H64N7O17P3S
m1491	7-hexadecenoyl-CoA	C37H64N7O17P3S
m1492	7-hexadecenoyl-CoA	C37H64N7O17P3S
m1493	7-hexadecenoyl-CoA	C37H64N7O17P3S
m1494	7-hydroxymethyl-12-methylbenz[a]anthracene	C20H16O
m1495	7-palmitoleic acid	C16H30O2
m1496	7-palmitoleic acid	C16H30O2
m1497	7-palmitoleic acid	C16H30O2
m1498	7-palmitoleic acid	C16H30O2
m1499	8(R)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate	C16H24O3
m1500	8(R)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate	C16H26O3
m1501	8(R)-hydroxy-hexadeca-(4E,6E,10Z)-trienoate	C16H26O3
m1502	8(S)-HETE	C20H32O3
m1503	8(S)-HPETE	C20H32O4
m1504	8(S)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate	C16H24O3
m1505	8(S)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate	C16H26O3
m1506	8(S)-hydroxy-hexadeca-(4E,6E,10Z)-trienoate	C16H26O3
m1507	8,11-eicosadienoic acid	C20H36O2
m1508	8,11-eicosadienoic acid	C20H36O2
m1509	8,11-eicosadienoic acid	C20H36O2
m1510	8,11-eicosadienoic acid	C20H36O2
m1511	8,9-EET	C20H32O3
m1512	8,9-EET	C20H32O3
m1513	8,9-epoxy-(5Z)-tetradecenoic acid	C14H24O3
m1514	8-HETE	C20H32O3
m1515	9(10)-EpOME	C18H32O3
m1516	9(10)-EpOME	C18H32O3
m1517	9,10-epoxy-(6Z,12Z)-octadecadienoic acid	C18H30O3
m1518	9,10-hydroxyoctadec-12(Z)-enoate	C18H34O4
m1519	9,10-hydroxyoctadec-12(Z)-enoate	C18H34O4
m1520	9-carboxy-alpha-chromanol	C24H38O4
m1521	9-carboxy-alpha-tocotrienol	C24H34O4
m1522	9-carboxy-gamma-chromanol	C23H36O4
m1523	9-carboxy-gamma-tocotrienol	C23H32O4
m1524	9-cis-retinal	C20H28O
m1525	9-cis-retinal	C20H28O
m1526	9-cis-retinoate	C20H28O2
m1527	9-cis-retinoate	C20H28O2
m1528	9-cis-retinol	C20H30O
m1529	9-deoxy-delta12-PGD2	C20H32O4
m1530	9-eicosenoic acid	C20H38O2
m1531	9-eicosenoic acid	C20H38O2
m1532	9-eicosenoic acid	C20H38O2
m1533	9-eicosenoic acid	C20H38O2
m1534	9-eicosenoyl-CoA	C41H72N7O17P3S
m1535	9-eicosenoyl-CoA	C41H72N7O17P3S
m1536	9-eicosenoyl-CoA	C41H72N7O17P3S
m1537	9-heptadecenoyl-CoA	C38H66N7O17P3S
m1538	9-heptadecenoyl-CoA	C38H66N7O17P3S
m1539	9-heptadecenoyl-CoA	C38H66N7O17P3S
m1540	9-heptadecylenic acid	C17H32O2
m1541	9-heptadecylenic acid	C17H32O2
m1542	9-heptadecylenic acid	C17H32O2
m1543	9-heptadecylenic acid	C17H32O2
m1544	9-HETE	C20H32O3
